"";"za_nr";"doi";"version";"year";"respid";"ost_west";"german";"v12";"v19";"v20";"Authirtarn";"Authrit1";"Author3";"v125";"v126";"Author4";"v140";"v150";"v151";"v152";"v171";"v172";"v206";"v207";"Trustcourt";"TrustParl";"TrustMunicpl";"Trustarmy";"TrustJusticSys";"TrustGvt";"TrustPolice";"v237";"v238";"v239";"v240";"v241";"v242";"v243";"v244";"v245";"v246";"Proud";"Proud1";"Proud2";"v359";"v372";"v377";"v378";"v421";"v441";"v442";"v444";"v445";"v447";"v448";"v449";"v452";"v453";"v454";"v462";"v463";"v570";"v571";"v572";"v573";"v574";"v575";"v576";"v577";"v578";"v579";"religisness";"v617";"v618";"v619";"v620";"ReligLead";"TrueRelig";"Gd";"v625";"v626";"v627";"v628";"v635";"v636";"v637";"v638";"v639";"v640";"v641";"v642";"v643";"v644";"v645";"v646";"v647";"v665";"v670";"v672";"v673";"v674";"v681";"v688";"v725";"v726";"Age";"v730";"Sex";"Xtian";"Relig";"WrshpAttnd";"v741";"PrayFreq";"Student";"Employment";"v771";"Commute2";"v889";"v890";"Maritalstatus";"Immigrant1";"v1344";"v1374";"v1376";"v1377";"v1378";"v1379";"v1380";"v1381";"v1864";"v1865";"v1866";"v1910";"capipapi";"samptype";"splt80";"splt82";"splt88";"splt90";"splt94";"splt00";"splt06";"splt10";"splt12_1";"splt12_2";"splt12_3";"splt14_1";"splt14_2";"splt14_3";"wghtpt";"wghtpow";"wghtptow";"wghtht";"wghthow";"wghthtow";"FAC1_1"
"3413";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3413;"OLD FEDERAL STATES";"NO";"GOOD";NA;NA;NA;NA;NA;NA;"TEND TO AGREE";"MOST IMPORTANT";"MATERIAL. MIXED TYPE";"FAIR SHARE";"MIDDLE CLASS";"..";NA;NA;"COMPLETELY AGREE";"COMPLETELY AGREE";"GREAT DEAL OF TRUST";"..";"..";NA;"..";"..";"GREAT DEAL OF TRUST";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"PRETTY STRONG IDENT.";"PRETTY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAN TRUST MOST";NA;NA;29;"18-29 YEARS";"FEMALE";"OTHER CHRIST. DENOM.";NA;NA;NA;NA;NA;"EMPLOYED, PART-TIME";NA;NA;10;"10-19 EMPL.";"MARRIED, COHABITING";"NO";NA;"HESSE";"100000-499999 INH.";NA;NA;NA;"ZONE 1  ;<500000";NA;NA;2008027;NA;"SEVERAL TIMES A WEEK";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;0,8655322555;1,190217285;1,03017145122114;1,69152796215792
"3414";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3414;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"VERY BAD";NA;"O";NA;NA;NA;NA;"COMPLETELY DISAGREE";"MOST IMPORTANT";"MATERIALISTS";"VERY MUCH LESS";"LOWER CLASS";"BOTTOM";NA;NA;"TEND TO AGREE";"COMPLETELY DISAGREE";"..";"..";"..";NA;"..";"NO TRUST AT ALL";"..";"SELECTED";"NOT SELECTED";"SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"BASIC LAW";"ECONOMIC ACHIEVEMENT";"ATHLETES";NA;"NO IDENTIFICATION";"PRETTY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;60;"60-74 YEARS";"MALE";"ROMAN CATHOLIC";NA;NA;"ALMOST EVERY WEEK";NA;NA;"NOT WORKING";"RETIRED";NA;NA;NA;"DIVORCED";"YES";NA;"NORTH RHINE WESTPHA.";"5000 -19999 INH.";NA;NA;NA;"ZONE 2-4;<500000";NA;NA;2008122;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;1,731064511;1,190217285;2,06034290244227;-1,47861345817
"3415";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3415;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"BAD";NA;"G";NA;NA;NA;NA;"TEND TO DISAGREE";"MOST IMPORTANT";"MATERIAL. MIXED TYPE";"SOMEWHAT LESS";"WORKING CLASS";"..";NA;NA;"TEND TO DISAGREE";"TEND TO DISAGREE";"..";"..";"..";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"BASIC LAW";"ECONOMIC ACHIEVEMENT";"SOC.WELFARE ACHIEVM.";NA;"PRETTY STRONG IDENT.";"WEAK IDENTIFICATION";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NEED TO BE CAREFUL";NA;NA;50;"45-59 YEARS";"FEMALE";"PROTESTANT<EKD>";NA;NA;NA;NA;NA;"NOT WORKING";"HOUSEWIFE, -HUSBAND";NA;NA;NA;"MARRIED, COHABITING";"YES";NA;"LOWER SAXONY";"2000-4999 INH.";NA;NA;NA;"ZONE 2-4;<500000";NA;NA;2008093;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;0,8655322555;1,190217285;1,03017145122114;0,523820646015683
"3416";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3416;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"GOOD";NA;NA;NA;NA;NA;NA;"COMPLETELY AGREE";"SECOND";"MATERIALISTS";"FAIR SHARE";"MIDDLE CLASS";"..";NA;NA;"TEND TO AGREE";"TEND TO DISAGREE";"..";"..";"GREAT DEAL OF TRUST";NA;NA;"..";"..";"SELECTED";"SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"BASIC LAW";"ECONOMIC ACHIEVEMENT";"GERMAN PARLIAMENT";NA;"PRETTY STRONG IDENT.";"NO IDENTIFICATION";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;76;"75-89 YEARS";"FEMALE";"PROTESTANT<EKD>";NA;NA;NA;NA;NA;"NOT WORKING";"RETIRED";NA;NA;NA;"WIDOWED";"YES";NA;"BAVARIA";"2000-4999 INH.";NA;NA;NA;"ZONE 2-4;<500000";NA;NA;2008049;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;1,731064511;1,190217285;2,06034290244227;NA
"3417";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3417;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"GOOD";NA;"Y";NA;NA;NA;NA;"COMPLETELY AGREE";"THIRD";"POSTMATERIALISTS";"FAIR SHARE";"UPPER CLASS";"..";NA;NA;"COMPLETELY AGREE";"TEND TO AGREE";"NO TRUST AT ALL";"NO TRUST AT ALL";"NO TRUST AT ALL";NA;"NO TRUST AT ALL";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"BASIC LAW";"SCIENTIFIC ACHIEVM.";"ECONOMIC ACHIEVEMENT";NA;"PRETTY STRONG IDENT.";"WEAK IDENTIFICATION";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NEED TO BE CAREFUL";NA;NA;64;"60-74 YEARS";"MALE";"ROMAN CATHOLIC";NA;NA;NA;NA;NA;"NOT WORKING";"OTHER REASONS";NA;NA;NA;"MARRIED, LIVG APART";"YES";NA;"NORTH RHINE WESTPHA.";"5000 -19999 INH.";NA;NA;NA;"ZONE 2-4;<500000";NA;NA;2008122;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;1,731064511;1,190217285;2,06034290244227;-2,32914363890617
"3418";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3418;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"PART GOOD, PART BAD";NA;"G";NA;NA;NA;NA;"COMPLETELY AGREE";"MOST IMPORTANT";"MATERIALISTS";"SOMEWHAT LESS";"MIDDLE CLASS";"..";NA;NA;"COMPLETELY DISAGREE";"TEND TO DISAGREE";"..";"..";"..";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"ECONOMIC ACHIEVEMENT";"SCIENTIFIC ACHIEVM.";"BASIC LAW";NA;"PRETTY STRONG IDENT.";"PRETTY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;74;"60-74 YEARS";"MALE";"PROTESTANT<EKD>";NA;NA;"NEVER";NA;NA;"NOT WORKING";"RETIRED";NA;NA;NA;"MARRIED, COHABITING";"YES";NA;"RHINELAND PALATINATE";"UP TO 1999 INHAB.";NA;NA;NA;"5000-19999 INH.";NA;NA;2008018;NA;"SEVERAL TIMES A WEEK";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;0,8655322555;1,190217285;1,03017145122114;0,186823284325695
"3419";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3419;"NEW FEDERAL STATES";"YES, EXCLUSIVELY";"PART GOOD, PART BAD";NA;"Z";NA;NA;NA;NA;"TEND TO AGREE";"THIRD";"POSTMAT. MIXED TYPE";"SOMEWHAT LESS";"WORKING CLASS";"..";NA;NA;"TEND TO DISAGREE";"TEND TO DISAGREE";"..";"..";"..";NA;"..";"..";"..";"NOT PROUD OF ANY";"NOT PROUD OF ANY";"NOT PROUD OF ANY";"NOT PROUD OF ANY";"NOT PROUD OF ANY";"NOT PROUD OF ANY";"NOT PROUD OF ANY";NA;NA;NA;NA;"VERY STRONG IDENT.";"VERY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;40;"30-44 YEARS";"MALE";"NO AFFILIATION";NA;NA;"NEVER";NA;NA;"NOT WORKING";"OTHER REASONS";NA;NA;NA;"MARRIED, COHABITING";"YES";NA;"MECKLENB.-VORPOMMERN";"20000-49999 INH.";NA;NA;NA;"ZONE 2-4;<500000";NA;NA;2008150;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";0,59300946;0,59300946;0,843210564;0,589597235;0,497154617057191;0,0469426272766929
"3420";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3420;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"PART GOOD, PART BAD";NA;"M";NA;NA;NA;NA;"TEND TO AGREE";"FOURTH";"POSTMAT. MIXED TYPE";"FAIR SHARE";"MIDDLE CLASS";"..";NA;NA;"TEND TO AGREE";"COMPLETELY DISAGREE";"..";"..";"GREAT DEAL OF TRUST";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"SELECTED";"BASIC LAW";"SOC.WELFARE ACHIEVM.";"ART AND LITERATURE";NA;"VERY STRONG IDENT.";"VERY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;34;"30-44 YEARS";"FEMALE";"ROMAN CATHOLIC";NA;NA;"SEVERAL TIMES A YEAR";NA;NA;"EMPLOYED, FULL-TIME";NA;NA;4;"1-4 EMPL.";"NEVER MARRIED";"YES";NA;"BAVARIA";"5000 -19999 INH.";NA;NA;NA;"ZONE 2-4;<500000";NA;NA;2008051;NA;"EVERY DAY";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;1,731064511;1,190217285;2,06034290244227;1,39620290150922
"3421";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3421;"NEW FEDERAL STATES";"YES, EXCLUSIVELY";"BAD";NA;"M";NA;NA;NA;NA;"TEND TO AGREE";"FOURTH";"POSTMAT. MIXED TYPE";"VERY MUCH LESS";"WORKING CLASS";"..";NA;NA;"TEND TO DISAGREE";"TEND TO DISAGREE";"..";"..";"..";NA;"..";"..";"..";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"SELECTED";"SELECTED";"NOT SELECTED";"SCIENTIFIC ACHIEVM.";"ART AND LITERATURE";"ATHLETES";NA;"PRETTY STRONG IDENT.";"PRETTY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAN TRUST MOST";NA;NA;52;"45-59 YEARS";"FEMALE";"NO AFFILIATION";NA;NA;"NEVER";NA;NA;"EMPLOYED, PART-TIME";NA;NA;100;"100-199 EMPL.";"DIVORCED";"YES";NA;"SAXONY";"5000 -19999 INH.";NA;NA;NA;"ZONE 2-4;<500000";NA;NA;2008155;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";0,59300946;0,59300946;0,843210564;0,589597235;0,497154617057191;-0,72999080354552
"3422";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3422;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"PART GOOD, PART BAD";NA;"M";NA;NA;NA;NA;"TEND TO AGREE";"THIRD";"POSTMAT. MIXED TYPE";"SOMEWHAT LESS";"MIDDLE CLASS";"..";NA;NA;"TEND TO DISAGREE";"COMPLETELY DISAGREE";"..";"..";"..";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"BASIC LAW";"ECONOMIC ACHIEVEMENT";"SCIENTIFIC ACHIEVM.";NA;"WEAK IDENTIFICATION";"WEAK IDENTIFICATION";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;47;"45-59 YEARS";"FEMALE";"ROMAN CATHOLIC";NA;NA;"NEVER";NA;NA;"EMPLOYED, FULL-TIME";NA;NA;10;"10-19 EMPL.";"MARRIED, COHABITING";"YES";NA;"NORTH RHINE WESTPHA.";"50000-99999 INH.";NA;NA;NA;"ZONE 1  ;<100000";NA;NA;2008119;NA;"EVERY DAY";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;0,8655322555;1,190217285;1,03017145122114;-0,552276165753607
"3423";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3423;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"GOOD";NA;"Z";NA;NA;NA;NA;"COMPLETELY AGREE";"THIRD";"POSTMAT. MIXED TYPE";"FAIR SHARE";"WORKING CLASS";"..";NA;NA;"TEND TO AGREE";"TEND TO AGREE";"..";"..";"..";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"SOC.WELFARE ACHIEVM.";"ECONOMIC ACHIEVEMENT";"BASIC LAW";NA;"PRETTY STRONG IDENT.";"WEAK IDENTIFICATION";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;60;"60-74 YEARS";"MALE";"PROTESTANT<EKD>";NA;NA;"SEVERAL TIMES A DAY";NA;NA;"NOT WORKING";"RETIRED";NA;NA;NA;"MARRIED, COHABITING";"YES";NA;"BAVARIA";"2000-4999 INH.";NA;NA;NA;"ZONE 2-4;<500000";NA;NA;2008049;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;0,577021503666667;1,190217285;0,686780967480757;-0,718792448122868
"3424";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3424;"NEW FEDERAL STATES";"YES, EXCLUSIVELY";"BAD";NA;"M";NA;NA;NA;NA;"TEND TO DISAGREE";"THIRD";"MATERIAL. MIXED TYPE";"VERY MUCH LESS";"WORKING CLASS";"..";NA;NA;"TEND TO DISAGREE";"COMPLETELY DISAGREE";"..";"..";"..";NA;"..";"NO TRUST AT ALL";"..";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"SELECTED";"NOT SELECTED";"ART AND LITERATURE";"SCIENTIFIC ACHIEVM.";NA;NA;"VERY STRONG IDENT.";"VERY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;49;"45-59 YEARS";"MALE";"NO AFFILIATION";NA;NA;"NEVER";NA;NA;"NOT WORKING";"UNEMPLOYED";NA;NA;NA;"DIVORCED";"YES";NA;"MECKLENB.-VORPOMMERN";"20000-49999 INH.";NA;NA;NA;"ZONE 2-4;<500000";NA;NA;2008150;NA;"SEVERAL TIMES A WEEK";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";0,59300946;0,59300946;1,686421128;0,589597235;0,994309234114381;-1,29121378069779
"3425";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3425;"NEW FEDERAL STATES";"YES, EXCLUSIVELY";"PART GOOD, PART BAD";NA;"G";NA;NA;NA;NA;"TEND TO DISAGREE";"MOST IMPORTANT";"MATERIALISTS";"SOMEWHAT LESS";"WORKING CLASS";"..";NA;NA;"TEND TO DISAGREE";"TEND TO DISAGREE";"..";"..";"..";NA;"..";"..";"..";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"ATHLETES";"SCIENTIFIC ACHIEVM.";NA;NA;"PRETTY STRONG IDENT.";"PRETTY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;80;"75-89 YEARS";"FEMALE";"NO AFFILIATION";NA;NA;"SEVERAL TIMES A YEAR";NA;NA;"NOT WORKING";"RETIRED";NA;NA;NA;"WIDOWED";"YES";NA;"SAXONY-ANHALT";"100000-499999 INH.";NA;NA;NA;"ZONE 1  ;<500000";NA;NA;2008075;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";0,59300946;0,59300946;1,686421128;0,589597235;0,994309234114381;-0,113597088064005
"3426";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3426;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"GOOD";NA;"O";NA;NA;NA;NA;"COMPLETELY AGREE";"THIRD";"POSTMAT. MIXED TYPE";"FAIR SHARE";"MIDDLE CLASS";"..";NA;NA;"TEND TO DISAGREE";"TEND TO DISAGREE";"..";"..";"..";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"BASIC LAW";"SCIENTIFIC ACHIEVM.";"ATHLETES";NA;"PRETTY STRONG IDENT.";"WEAK IDENTIFICATION";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAN TRUST MOST";NA;NA;44;"30-44 YEARS";"MALE";"PROTESTANT<EKD>";NA;NA;"2X TO 3X A MONTH";NA;NA;"EMPLOYED, FULL-TIME";NA;NA;40;"20-49 EMPL.";"MARRIED, COHABITING";"YES";NA;"BAVARIA";"5000 -19999 INH.";NA;NA;NA;"ZONE 2-4;>499999";NA;NA;2008046;NA;"AT LEAST 1X A WEEK";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;0,577021503666667;1,190217285;0,686780967480757;-0,114503266042285
"3427";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";3427;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"GOOD";NA;"Z";NA;NA;NA;NA;"TEND TO AGREE";"FOURTH";"POSTMATERIALISTS";"FAIR SHARE";"MIDDLE CLASS";"..";NA;NA;"TEND TO AGREE";"TEND TO DISAGREE";"..";"..";"..";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"BASIC LAW";"SOC.WELFARE ACHIEVM.";"ECONOMIC ACHIEVEMENT";NA;"PRETTY STRONG IDENT.";"PRETTY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NEED TO BE CAREFUL";NA;NA;64;"60-74 YEARS";"MALE";"ROMAN CATHOLIC";NA;NA;NA;NA;NA;"NOT WORKING";"RETIRED";NA;NA;NA;"MARRIED, COHABITING";"YES";NA;"LOWER SAXONY";"100000-499999 INH.";NA;NA;NA;"ZONE 1  ;<500000";NA;NA;2008100;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;0,8655322555;1,190217285;1,03017145122114;0,343430190203405
